input,target
CSCC[C@H](NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](C)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)C(C)C)C(C)C,(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-1-[(2S)-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-1-[(2S)-2-aminopropanoyl]pyrrolidine-2-carbonyl]amino]acetyl]amino]-4-methylsulfanylbutanoyl]amino]-3-hydroxypropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-methylbutanoyl]amino]acetyl]amino]-3-(4-hydroxyphenyl)propanoyl]pyrrolidine-2-carbonyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-methylbutanoyl]amino]-3-methylbutanoic acid
CC(C)C[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C,(3S)-3-[[(2S)-6-amino-2-[[(2S)-5-amino-2-[[2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-aminopropanoyl]amino]-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-oxobutanoyl]amino]acetyl]amino]-5-oxopentanoyl]amino]hexanoyl]amino]-4-[[(2S)-1-[[2-[(2S)-2-[[(2S)-1-[[(1S)-1-carboxyethyl]amino]-3-methyl-1-oxobutan-2-yl]carbamoyl]pyrrolidin-1-yl]-2-oxoethyl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-4-oxobutanoic acid
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)[C@@H](C)O,"(4S)-5-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-amino-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-[[2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-1-[(2S)-2-[[(2S)-2-amino-3-phenylpropanoyl]amino]-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoyl]amino]-3-phenylpropanoyl]amino]-3-hydroxybutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]-5-oxopentanoic acid"
C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)[C@H](CCCCNC=O)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,"(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S,3R)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-2-amino-3-phenylpropanoyl]amino]acetyl]amino]-6-formamidohexanoyl]amino]-3-(4-nitrophenyl)propanoyl]amino]-3-hydroxybutanoyl]amino]acetyl]amino]propanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]hexanoyl]amino]-3-hydroxypropanoyl]amino]propanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]hexanamide"
CC[C@H](C)[C@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC1=O,"2-[(3S,6R,9S,12S,15S,18S,21R,27S,30S,33S,36S,39S)-30,36-bis(4-aminobutyl)-12-(3-aminopropyl)-18-benzyl-6-[(2S)-butan-2-yl]-3,9-bis[3-(diaminomethylideneamino)propyl]-27-[(4-hydroxyphenyl)methyl]-15,33-bis(2-methylpropyl)-2,5,8,11,14,17,20,23,26,29,32,35,38-tridecaoxo-1,4,7,10,13,16,19,22,25,28,31,34,37-tridecazabicyclo[37.3.0]dotetracontan-21-yl]acetic acid"
CC(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CSCC(O)=[NH+]c1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1)C(N)=O)[C@@H](C)O)[C@@H](C)O,"[2-[(2R)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-acetamido-3-hydroxybutanoyl]amino]-6-aminohexanoyl]amino]-3-carboxypropanoyl]amino]-3-hydroxybutanoyl]amino]-4-amino-4-oxobutanoyl]amino]-4-amino-4-oxobutanoyl]amino]-4-amino-4-oxobutanoyl]amino]-4-methylpentanoyl]amino]-3-amino-3-oxopropyl]sulfanyl-1-hydroxyethylidene]-[3-carboxy-4-(3-hydroxy-6-oxoxanthen-9-yl)phenyl]azanium"
CC(=O)N[C@H]1[C@@H](O[C@H]([C@H](C=O)O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](CO)O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,"N-[(2R,3R,4R,5S,6R)-2-[(2R,3S,4R,5R)-4-[(2R,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-6-hydroxy-1-oxo-2-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyhexan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide"
C=C(C)CCCC1(C)OC(=O)C23CCC4C(=CCC5C(C)(C)C(OC6OC[C@@H](OS(=O)(=O)O)[C@H](O)[C@H]6O[C@@H]6OC(C)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](OC[C@@H]8O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]8O)[C@H]7O)C(O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CCC45C)C2CC(=O)C13,"[(3R,4R,5R)-5-[(2S,3R,5S)-5-[(2S,3R,4S,5R,6R)-4-[[(2S,3S,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-methoxyoxan-2-yl]methoxy]-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-6-methyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-4-hydroxy-6-[[6,13,17,17-tetramethyl-6-(4-methylpent-4-enyl)-4,8-dioxo-7-oxapentacyclo[10.8.0.02,9.05,9.013,18]icos-1(20)-en-16-yl]oxy]oxan-3-yl] hydrogen sulfate"
C=C(C)C(=O)OCCCC[Si]1(C)O[Si](C)(CC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CC[Si](C)(O)O[Si](C)(CCCOC(=O)C(=C)C)O[Si](C)C)O[Si](C)O[Si](C)(CC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CC[Si]2(C)O[Si](C)(CCCOC(=O)C(=C)C)O[Si]3(C)CC[Si](C)(C)O[Si](C)(C)CC[Si](C)(O3)O2)O1,"[[2-[[[2-[6-[2-[[[dimethyl-[2-[1,4,4,6,6,9,11,13-octamethyl-13-[3-(2-methylprop-2-enoyloxy)propyl]-5,10,12,14,15-pentaoxa-1,4,6,9,11,13-hexasilabicyclo[7.5.1]pentadecan-11-yl]ethyl]silyl]oxy-dimethylsilyl]oxy-dimethylsilyl]ethyl]-2,4,6,8-tetramethyl-4-[4-(2-methylprop-2-enoyloxy)butyl]-1,3,5,7,2,4,6,8λ3-tetraoxatetrasilocan-2-yl]ethyl-dimethylsilyl]oxy-dimethylsilyl]oxy-dimethylsilyl]ethyl-hydroxy-methylsilyl]oxy-methyl-[3-(2-methylprop-2-enoyloxy)propyl]silyl]oxy-dimethylsilicon"
CCCC[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)CN2CCN(C3CCC3)CC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-24-[(2R)-1-(4-cyclobutylpiperazin-1-yl)propan-2-yl]-30-ethyl-33-[(1R,2R)-1-hydroxy-2-methylhexyl]-1,4,7,10,12,15,19,25,27,28-decamethyl-6,9,18-tris(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](OC(C)=O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N[C@@H]([C@H](C)COCC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"[(E,1R,2R)-1-[(2S,5S,8R,11S,14S,17S,20S,23R,26S,29S,32S)-5-ethyl-11-[(2S)-1-(2-hydroxy-2-methylpropoxy)propan-2-yl]-1,7,8,16,20,23,25,28,31-nonamethyl-17,26,29-tris(2-methylpropyl)-3,6,9,12,15,18,21,24,27,30,33-undecaoxo-14,32-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacont-2-yl]-2-methylhex-4-enyl] acetate"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N[C@@H]([C@H](C)COCCN(C)CC(F)(F)F)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,27,28-nonamethyl-6,9,18-tris(2-methylpropyl)-24-[(2S)-1-[2-[methyl(2,2,2-trifluoroethyl)amino]ethoxy]propan-2-yl]-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N[C@@H]([C@H](C)CCN2CC[C@H](OC)C2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-24-[(2R)-4-[(3S)-3-methoxypyrrolidin-1-yl]butan-2-yl]-1,4,7,10,12,15,19,27,28-nonamethyl-6,9,18-tris(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)CN2CCC(C#N)CC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"1-[(2R)-2-[(2S,5S,8S,11S,14R,17S,20S,23S,26S,29S,32R)-29-ethyl-26-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,7,11,14,16,19,22,25,31,32-decamethyl-8,17,20-tris(2-methylpropyl)-3,6,9,12,15,18,21,24,27,30,33-undecaoxo-5,23-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacont-2-yl]propyl]piperidine-4-carbonitrile"
C/C=C/C[C@@H](C)[C@@H](OC(C)=O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N[C@@H]([C@H](C)COCC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"[(E,1R,2R)-1-[(2S,5S,8R,11S,14S,17S,20S,23R,26S,29S,32S)-5-ethyl-11-[(2S)-1-(2-hydroxy-2-methylpropoxy)propan-2-yl]-1,7,8,16,20,23,25,28,31-nonamethyl-17,26,29-tris(2-methylpropyl)-3,6,9,12,15,18,21,24,27,30,33-undecaoxo-14,32-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacont-2-yl]-2-methylhex-4-enyl] acetate"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N[C@@H]([C@H](C)COCCN(C)CC(F)(F)F)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,27,28-nonamethyl-6,9,18-tris(2-methylpropyl)-24-[(2S)-1-[2-[methyl(2,2,2-trifluoroethyl)amino]ethoxy]propan-2-yl]-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N[C@@H]([C@H](C)CCN2CC[C@H](OC)C2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-24-[(2R)-4-[(3S)-3-methoxypyrrolidin-1-yl]butan-2-yl]-1,4,7,10,12,15,19,27,28-nonamethyl-6,9,18-tris(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)CN2CCC(C#N)CC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"1-[(2R)-2-[(2S,5S,8S,11S,14R,17S,20S,23S,26S,29S,32R)-29-ethyl-26-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,7,11,14,16,19,22,25,31,32-decamethyl-8,17,20-tris(2-methylpropyl)-3,6,9,12,15,18,21,24,27,30,33-undecaoxo-5,23-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacont-2-yl]propyl]piperidine-4-carbonitrile"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)CN2CC3(COC3)C2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,27,28-decamethyl-6,9,18-tris(2-methylpropyl)-24-[(2R)-1-(2-oxa-6-azaspiro[3.3]heptan-6-yl)propan-2-yl]-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@@H](C)CN2CCN(CC)CC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-24-[(2S)-1-(4-ethylpiperazin-1-yl)propan-2-yl]-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,27,28-decamethyl-6,9,18-tris(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)CN2CC3CC(C2)O3)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,27,28-decamethyl-6,9,18-tris(2-methylpropyl)-24-[(2R)-1-(6-oxa-3-azabicyclo[3.1.1]heptan-3-yl)propan-2-yl]-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)CN(C)Cc2cccnc2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,27,28-decamethyl-6,9,18-tris(2-methylpropyl)-24-[(2R)-1-[methyl(pyridin-3-ylmethyl)amino]propan-2-yl]-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)COCCN2CC(OC)C2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-24-[(2S)-1-[2-(3-methoxyazetidin-1-yl)ethoxy]propan-2-yl]-1,4,7,10,12,15,19,25,27,28-decamethyl-6,9,18-tris(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](CCCO)C(=O)N(C)[C@@H]([C@H](C)CS(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27R,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-27-(3-hydroxypropyl)-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18-tris(2-methylpropyl)-24-[(2S)-1-methylsulfonylpropan-2-yl]-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)-n1cc(nn1)CO[C@@H]1CCN(C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)[C@@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)OC/C=C/CO2)C(C)(C)C,"(8R,12S,15S,18S,26E,30S,33S,36S,39S)-11,32-bis[(2S)-3,3-dimethyl-2-[[(2S)-2-(methylamino)propanoyl]amino]butanoyl]-15,36-bis(naphthalen-2-ylmethyl)-13,16,34,37-tetraoxo-7,24,29-trioxa-2,3,4,11,14,17,32,35,38-nonazahexacyclo[39.2.2.220,23.12,5.130,33.08,12]nonatetraconta-1(44),3,5(49),20,22,26,41(45),42,47-nonaene-18,39-dicarboxylic acid"
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)OC/C=C/CO[C@H]1C[C@@H](C(=O)N[C@@H](Cc3ccc(-c4ccccc4)cc3)C(=O)N[C@H](C(=O)O)Cc3ccc(cc3)C(=O)N2)N(C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C1)C(C)(C)C,"(4S,7S,10S,13S,21E,25S,28S,31S,34S)-6,27-bis[(2S)-3,3-dimethyl-2-[[(2S)-2-(methylamino)propanoyl]amino]butanoyl]-10-(naphthalen-2-ylmethyl)-2,8,11,29,32-pentaoxo-31-[(4-phenylphenyl)methyl]-19,24-dioxa-3,6,9,12,27,30,33-heptazapentacyclo[34.2.2.215,18.14,7.125,28]tetratetraconta-1(39),15,17,21,36(40),37,42-heptaene-13,34-dicarboxylic acid"
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NS(=O)(=O)C1CC1)Cc1ccc(cc1)OCc1cn(nn1)[C@H]1C[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@H](C(=O)O)Cc3ccc(cc3)OC/C=C/CO2)N(C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C1)C(C)(C)C,"(8S,11S,14S,17S,25E,29S,32S,35S,38S)-38-(cyclopropylsulfonylcarbamoyl)-10,31-bis[(2S)-3,3-dimethyl-2-[[(2S)-2-(methylamino)propanoyl]amino]butanoyl]-35-methyl-14-(naphthalen-2-ylmethyl)-12,15,33,36-tetraoxo-2,23,28-trioxa-5,6,7,10,13,16,31,34,37-nonazahexacyclo[38.2.2.219,22.14,7.18,11.129,32]nonatetraconta-1(43),4(49),5,19,21,25,40(44),41,46-nonaene-17-carboxylic acid"
