input,target
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@@H]5OC(CO)[C@@H](O[C@@H]6OC(CO)[C@H](O)[C@H](O)C6O)[C@H](O[C@H]6OC(C)[C@@H](O)C(O)[C@@H]6O)C5NC(C)=O)C4O)[C@H](O)C3NC(C)=O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC,"N-[(E,2S,3R)-1-[(2R,4R,5S)-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-6-(hydroxymethyl)-5-[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxyoctadec-4-en-2-yl]icosanamide"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@@H]5OC(CO)[C@@H](O[C@@H]6OC(CO)[C@H](O)[C@H](O)C6O)[C@H](O)C5NC(C)=O)C4O)[C@H](O[C@H]4OC(C)[C@@H](O)C(O)[C@@H]4O)C3NC(C)=O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC,"N-[(E,2S,3R)-1-[(2R,4R,5S)-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-4-hydroxy-6-(hydroxymethyl)-5-[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-(hydroxymethyl)-4-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxyoctadec-4-en-2-yl]icosanamide"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@H]5OC(CO)[C@H](O)[C@H](O)C5NC(C)=O)C4O[C@H]4OC(C)[C@@H](O)C(O)[C@@H]4O)[C@H](O[C@H]4OC(C)[C@@H](O)C(O)[C@@H]4O)C3NC(C)=O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCC,"N-[(E,2S,3R)-1-[(2R,4R,5S)-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-5-[(2S,4S,5S)-4-[(2R,4R,5R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-6-(hydroxymethyl)-3-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-6-(hydroxymethyl)-4-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxyoctadec-4-en-2-yl]docosanamide"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@@H]5OC(CO)[C@@H](O[C@H]6OC(C)[C@@H](O)C(O)[C@@H]6O)[C@H](O[C@@H]6OC(CO)[C@H](O)[C@H](O)C6O)C5NC(C)=O)C4O)[C@H](O)C3NC(C)=O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC,"N-[(E,2S,3R)-1-[(2R,4R,5S)-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-6-(hydroxymethyl)-4-[(2R,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxyoctadec-4-en-2-yl]icosanamide"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@@H]5OC(CO)[C@@H](O)[C@H](O[C@@H]6OC(CO)[C@H](O)[C@H](O)C6O)C5NC(C)=O)C4O)[C@H](O[C@H]4OC(C)[C@@H](O)C(O)[C@@H]4O)C3NC(C)=O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC,"N-[(E,2S,3R)-1-[(2R,4R,5S)-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(2R,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-(hydroxymethyl)-4-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxyoctadec-4-en-2-yl]icosanamide"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@@H]5OC(CO)[C@@H](O[C@H]6OC(C)[C@@H](O)C(O)[C@@H]6O)[C@H](O)C5NC(C)=O)C4O)[C@H](O[C@H]4OC(C)[C@@H](O)C(O)[C@@H]4O)C3NC(C)=O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCC,"N-[(E,2S,3R)-1-[(2R,4R,5S)-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-5-[(2S,4S,5S)-4-[(2S,4R,5S)-3-acetamido-4-hydroxy-6-(hydroxymethyl)-5-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-(hydroxymethyl)-4-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxyoctadec-4-en-2-yl]icosanamide"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O)C3NC(C)=O)[C@H](O[C@H]3OC(CO)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@@H](O[C@@H]5OC(CO)[C@H](O)[C@H](O)C5O)[C@H](O[C@H]5OC(C)[C@@H](O)C(O)[C@@H]5O)C4NC(C)=O)C3O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCC,"N-[(E,2S,3R)-1-[(2R,4R,5S)-5-[(2S,4R,5S)-5-[(2S,4R,5R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2R,4S,5S)-4-[(2S,4R,5S)-3-acetamido-6-(hydroxymethyl)-5-[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2R,3S,5S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxyoctadec-4-en-2-yl]docosanamide"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O[C@@H]5OC(CO)[C@H](O)[C@H](O)C5NC(C)=O)[C@H](O)C4O)[C@H](O)C3NC(C)=O)[C@H](O)[C@H](O[C@H]3OC(CO)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O)C4NC(C)=O)C3O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCC,"N-[(E,2S,3R)-1-[(2R,4R,5S)-5-[(2S,4S,5S)-6-[[(2R,4R,5S)-3-acetamido-5-[(2S,4R,5R)-5-[(2S,4R,5R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4-[(2R,4S,5S)-4-[(2S,4R,5R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,5-dihydroxyoxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxyoctadec-4-en-2-yl]hexadecanamide"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@]3(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@@H](CO)O[C@]4(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@@H](CO)O[C@]5(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O5)O4)O3)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC,"(2S,5R)-5-acetamido-6-[(1S,2R)-2-[(2S,5R)-5-acetamido-6-[(1S,2R)-2-[(2S,5R)-5-acetamido-2-carboxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxan-2-yl]oxy-1,3-dihydroxypropyl]-2-carboxy-4-hydroxyoxan-2-yl]oxy-1,3-dihydroxypropyl]-2-[(2S,4S,5S)-2-[(3S,4R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(E,2S,3R)-3-hydroxy-2-(tetracosanoylamino)octadec-4-enoxy]oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxyoxane-2-carboxylic acid"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@]3(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@@H](CO)O[C@]4(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@@H](CO)O[C@]5(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)COC(C)=O)O5)O4)O3)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCC,"(2S,5R)-5-acetamido-6-[(1S,2R)-2-[(2S,5R)-5-acetamido-6-[(1S,2R)-2-[(2S,5R)-5-acetamido-6-[(1R,2R)-3-acetyloxy-1,2-dihydroxypropyl]-2-carboxy-4-hydroxyoxan-2-yl]oxy-1,3-dihydroxypropyl]-2-carboxy-4-hydroxyoxan-2-yl]oxy-1,3-dihydroxypropyl]-2-[(2S,4S,5S)-2-[(3S,4R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(E,2S,3R)-3-hydroxy-2-(octadecanoylamino)octadec-4-enoxy]oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxyoxane-2-carboxylic acid"
CCCCCCCC/C=C\\CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@@H]5OC(CO)[C@@H](O)[C@H](O)C5NC(C)=O)C4O)C3NC(C)=O)[C@H](O[C@]3(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O3)C2O)[C@H](O)C1O)[C@H](O)/C=C/CCCCCCCCCCCCC,"(2S,5R)-5-acetamido-2-[(2S,4R,5S)-5-[(2S,4R,5R)-3-acetamido-4-[(2R,4S,5S)-4-[(2S,4R,5S)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[(3S,4R,6R)-6-[(E,2S,3R)-2-[[(Z)-hexacos-17-enoyl]amino]-3-hydroxyoctadec-4-enoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCC/C=C\\CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O[C@@H]5OC(CO)[C@H](O)[C@H](O)C5NC(C)=O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](NC(=O)CO)C([C@H](O)[C@H](O)CO)O5)C4O)C3NC(C)=O)[C@H](O)C2O)[C@H](O)C1O)[C@H](O)/C=C/CCCCCCCCCCCCC,"(2S,5R)-2-[(2R,4R,5S)-5-[(2S,4R,5R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[(2S,4R,5R)-3-acetamido-2-[(3R,4R,6S)-6-[(3S,4R,6R)-6-[(E,2S,3R)-2-[[(Z)-hexacos-17-enoyl]amino]-3-hydroxyoctadec-4-enoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-5-[(2-hydroxyacetyl)amino]-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](O)C([C@H](O)[C@H](O)CO)O5)C4O)C3NC(C)=O)[C@H](O[C@]3(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O3)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCC,"(2S,5R)-5-acetamido-2-[(2S,4R,5S)-5-[(2S,4R,5R)-3-acetamido-4-[(2R,4S,5S)-4-[(2S,5R)-2-carboxy-4,5-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[(3S,4R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(E,2S,3R)-3-hydroxy-2-(octadecanoylamino)octadec-4-enoxy]oxan-3-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O5)C4O)C3NC(C)=O)[C@H](O[C@]3(C(=O)O)CC(O)[C@@H](O)C([C@H](O)[C@H](O)CO)O3)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCC,"(2S,5R)-5-acetamido-2-[(2R,4S,5S)-2-[(2S,4R,5R)-3-acetamido-2-[(3S,4R,6S)-4-[(2S,5R)-2-carboxy-4,5-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxan-2-yl]oxy-6-[(3S,4R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(E,2S,3R)-3-hydroxy-2-(octadecanoylamino)octadec-4-enoxy]oxan-3-yl]oxy-5-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO[C@]4(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O4)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](O)C([C@H](O)[C@H](O)CO)O5)C4O)C3NC(C)=O)[C@H](O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCC,"(2R,5R)-5-acetamido-2-[[(3R,4R,6S)-5-acetamido-4-[(2R,4S,5S)-4-[(2S,5R)-2-carboxy-4,5-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[(3R,4R,6S)-6-[(3S,4R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(E,2S,3R)-3-hydroxy-2-(octadecanoylamino)octadec-4-enoxy]oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3-hydroxyoxan-2-yl]methoxy]-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCC/C=C\\CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O)C3NC(C)=O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O5)C4O)[C@H](O)C3NC(C)=O)C2O)[C@H](O)C1O)[C@H](O)/C=C/CCCCCCCCCCCCC,"(2S,5R)-5-acetamido-2-[(2S,4S,5S)-2-[(3S,4R,6S)-5-acetamido-6-[(2S,4R,5S)-5-[(2S,4R,5R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[(3S,4R,6R)-6-[(E,2S,3R)-2-[[(Z)-hexacos-17-enoyl]amino]-3-hydroxyoctadec-4-enoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](O)C([C@H](O)[C@H](O)CO)O5)C4O)C3NC(C)=O)[C@H](O[C@]3(C(=O)O)CC(O)[C@@H](O)C([C@H](O)[C@H](O)CO)O3)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC,"(2S,5R)-2-[(2R,4S,5S)-2-[(2S,4R,5R)-3-acetamido-2-[(3S,4R,6S)-4-[(2S,5R)-2-carboxy-4,5-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxan-2-yl]oxy-6-[(3S,4R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(E,2S,3R)-3-hydroxy-2-(tetracosanoylamino)octadec-4-enoxy]oxan-3-yl]oxy-5-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4,5-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO[C@]4(C(=O)O)CC(O)[C@@H](O)C([C@H](O)[C@H](O)CO)O4)[C@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](O)C([C@H](O)[C@H](O)CO)O5)C4O)C3NC(C)=O)[C@H](O)C2O)[C@H](O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC,"(2R,5R)-2-[[(3R,4R,6S)-5-acetamido-4-[(2R,4S,5S)-4-[(2S,5R)-2-carboxy-4,5-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[(3R,4R,6S)-6-[(3S,4R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(E,2S,3R)-3-hydroxy-2-(tetracosanoylamino)octadec-4-enoxy]oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3-hydroxyoxan-2-yl]methoxy]-4,5-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCC/C=C\\CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O)[C@H](O[C@@H]4OC(CO)[C@H](O[C@@H]5OC(CO)[C@H](O)[C@H](O)C5NC(C)=O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O5)C4O)C3NC(C)=O)C2O)[C@H](O)C1O)[C@H](O)/C=C/CCCCCCCCCCCCC,"(2S,5R)-5-acetamido-2-[(2R,4R,5S)-5-[(2S,4R,5R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[(2S,4R,5S)-3-acetamido-2-[(2S,4S,5S)-2-[(3S,4R,6R)-6-[(E,2S,3R)-2-[[(Z)-hexacos-17-enoyl]amino]-3-hydroxyoctadec-4-enoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCC/C=C\\CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O[C@@H]5OC(CO)[C@H](O)[C@H](O)C5NC(C)=O)[C@H](O[C@]5(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O5)C4O)[C@H](O)C3NC(C)=O)C2O)[C@H](O)C1O)[C@H](O)/C=C/CCCCCCCCCCCCC,"(2S,5R)-5-acetamido-2-[(2S,4R,5S)-5-[(2S,4R,5R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-[(3S,4R,6S)-5-acetamido-6-[(2S,4S,5S)-2-[(3S,4R,6R)-6-[(E,2S,3R)-2-[[(Z)-hexacos-17-enoyl]amino]-3-hydroxyoctadec-4-enoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CCCCCCCC/C=C\\CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@H](O)[C@H](O[C@@H]5OC(CO)[C@H](O)[C@H](O[C@]6(C(=O)O)CC(O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O6)C5NC(C)=O)C4O)[C@H](O)C3NC(C)=O)C2O)[C@H](O)C1O)[C@H](O)/C=C/CCCCCCCCCCCCC,"(2S,5R)-5-acetamido-2-[(2S,4R,5R)-3-acetamido-2-[(2S,4S,5S)-2-[(3S,4R,6S)-5-acetamido-6-[(2S,4S,5S)-2-[(3S,4R,6R)-6-[(E,2S,3R)-2-[[(Z)-hexacos-17-enoyl]amino]-3-hydroxyoctadec-4-enoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
